"sha256","bytes","path"
"bc45159c0af7e8920990c96170b4a8a5a40f524e4e97e9aacb1f4d06bd1c6830","144","results/metrics/pass154_same_pools/style_repair_ultralite_pass_at_k.json"
"7ac98194d0de95244b3d1bff3e95d91c378c11b4c3cb6da50c677d99665c05eb","144","results/metrics/pass154_same_pools/style1036_sft_pass_at_k.json"
"96645edb86d38a98ce4dce8a50571fee7b77d88b32c2181fa9a79c0bcaec3915","4307","results/metrics/pass154_same_pools/summary_pass_at_k_154_same_pools.csv"
"295936fa14fd9b2da503eebf3deaa5156a2d241c109e629283cccf24daa1c13f","6919","results/metrics/pass154_same_pools/summary_pass_at_k_154_same_pools.json"
"db6db00322b6d085c61e7ff50894996b5da9e8083cef2b7ab5bfc6567e8b268b","3756","results/metrics/pass154_same_pools/summary_pass_compile_154_jitpassharness.csv"
"b0c0a9de0966ef9efc6e8b2dea7f7fcd3ef7bea656b471e983533d0f10a9baa2","8953","results/metrics/pass154_same_pools/summary_pass_compile_154_jitpassharness.json"
"f48fee5107ce0714a995d35d7402a6bc23a201671bbdca66ba96a71f85484775","3698","results/metrics/pass154_same_pools/summary_pass_compile_154_same_pools.csv"
"b4d6ade0b041959bf968744682b2dbbc931839da931de9d84975aa1a9400d754","8997","results/metrics/pass154_same_pools/summary_pass_compile_154_same_pools.json"
"714423e9db2250e8be049e19acc7459aaaae7f3f4b96e650ba3bbd51355ca616","145","results/metrics/pass154_same_pools/text_only_pass_at_k.json"
"9f4a915f0c50044e808ddcb4d114e9584a21460ae2fea0214c459c737338c682","99","results/metrics/statistics/dart_statistics_decompiler_v1.csv"
"54def56cbaa3e9ea2050bb0511aaf12027a7d70f7583be22b2512ae1068787df","113","results/metrics/statistics/dart_statistics_decompiler_v2.csv"
"7c31282ca62c60f293e69e073c173940cb20d886ca013e2203725bf439ed6201","98","results/metrics/statistics/dart_statistics_decompiler_v3.csv"
"b29ab43c78361b008b3888c213552462f28acbf2b42549f6d160b99d6c44ed69","102","results/metrics/statistics/dart_statistics_decompiler_v4.csv"
"acc0f4d8285de24e07ab3ad1a356583b520c375083bf4745a1ec67d7b8a742e5","99","results/metrics/statistics/dart_statistics_decompiler_v4_2.csv"
"00cf493b536a8c3f7ec29249e5b34f1d4e55bf6957fde4d3509c6569af6c88e5","100","results/metrics/statistics/dart_statistics_decompiler_v5.csv"
"2420f435b9af188b6a1c6c21a4f8ddefa3185c58623a5871dc4f65e036230e70","99","results/metrics/statistics/dart_statistics_decompiler_v6.csv"
"757eede74185176f44ba5376164b736d4b7c7d5b7b9879fd778d84822e76a46e","115","results/metrics/statistics/dart_statistics_decompiler-Q3B.csv"
"e80b6548a515342860e403e21ce671675f9750448e7bb45c15193e0e0593a68a","101","results/metrics/statistics/dart_statistics_decompiler-v3-test.csv"
"6ff7f06b4616b021a59a9e5868d0926b62413c27ef3f74453220c396a7d54dec","100","results/metrics/statistics/dart_statistics_decompiler-v4-test.csv"
"312e1ab4508ee316c20e4c06a5ce462a245d3cde665cb832dc6ed1221a9cb6b8","101","results/metrics/statistics/dart_statistics_decompiler-v5.csv"
"301ad3057648d8fb5a833da3711db4d24ea3eba68e66b2d0267673c7d8432019","115","results/metrics/statistics/dart_statistics_decompiler-v6.csv"
"09ea0dc21b7231c365978957546835611e962975772195f2d19c325826357b04","101","results/metrics/statistics/dart_statistics_decompiler-v7.csv"
"564c6d83fc010dabea5dc2d9a0e69511a8c7b12849b07e7b9779cd044955a43f","101","results/metrics/statistics/dart_statistics_decompiler-v8.csv"
"c57cd0b3aae5776f1538e1bb6ac9bef8021709eb6ec097eef26700cb95d888eb","99","results/metrics/statistics/dart_statistics_deepseek_r1_0528_qwen3_8b.csv"
"d0601d2744d04683e249fa9b2a87b31ebd11baa75d1691b8da79d0b32fca1792","201","results/metrics/statistics/dart_statistics_deepseek-ai_DeepSeek-R1-0528-Qwen3-8B_compiled.csv"
"276572e4283a312c9856e0824b64d55fcc2ae64adcbbc3d8de92fc98351bf5bb","109","results/metrics/statistics/dart_statistics_deepseek-chat-v3-test.csv"
"967a2b684b731674ccfc3873bd71bd9bf31a9aaf81b9d286f95d202a66bc65e3","65","results/metrics/statistics/dart_statistics_deepseek-v3-reasoner-test.csv"
"8164b710703639ace9d1d165bc2b1b342fe57c0a543ceeff93e679ded8d87284","99","results/metrics/statistics/dart_statistics_openrouter_qwen3_8b.csv"
"1848097eeefc2710357141a3bb5b18066b840d465c840d6f20cb144f5d3ba114","174","results/metrics/statistics/dart_statistics_Qwen_Qwen3-4B-Thinking-2507_compiled.csv"
"94a1331b79c8d0f29c27b69e578540916a3e3b63d1446315ad893bddb6018bd4","176","results/metrics/statistics/dart_statistics_Qwen_Qwen3-8B_compiled.csv"
"87889464352b7bb48e5f888ff50163bb7ca67a0d59f8e314ddb5945ebff83ea4","176","results/metrics/statistics/dart_statistics_qwen_qwen3-8b_compiled_1.csv"
"cb5411d39624861368096ef317119d3aebc89d343e7b9278759ab95c526140a3","175","results/metrics/statistics/dart_statistics_qwen_qwen3-8b_compiled_2.csv"
"b463d96be4dcfb539f0675b593bf2007be4c9a32cce0a8df0831721144a30e68","178","results/metrics/statistics/dart_statistics_qwen_qwen3-max_compiled.csv"
"c1ec8181633de63c4edbe56e071c60d4e2c668b60288a4f04e13dfa9ee1fe3da","116","results/metrics/statistics/dart_statistics_qwen3_4b_2507.csv"
"f1eb0070420585c5969028fd08a9ee9282e04dc62d592a5bfb9d295024b4e312","99","results/metrics/statistics/dart_statistics_qwen3_8b.csv"
"83d1a380cec59ae75170053b7450ae44e8906d3c96f794534fa5b07832f6635e","124","results/metrics/statistics/dart_statistics_qwen3-coder-test.csv"
"9e79d7fcc01371542ad85a6c844399e116a522c0e8f3f8216e126cbef4ec5388","107","results/metrics/statistics/dart_statistics_qwen3-max-test.csv"
"2f5579c27e4dfd698072299a6ffe885afc5d6fabe49a4dc7d167e250365289e9","93","results/metrics/statistics/dart_statistics_qwen3-plus-test.csv"
"653ff0eccbb0c39f3e3e78f53217a6e45a993767a6c4b8c888fe458a71cc7095","192","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v1_compiled.csv"
"2f7f33a2b76d04d5a89afb78f8a4104b53550699c89471c79b7a7c091950a4f7","191","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v1_compiled_1.csv"
"1a87c6b026be5cfe97925bb39d9c36a39214202285823ca2d211bd2630977d1f","190","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v2_compiled.csv"
"643ed8c2d294390d53d10521d34523d2d58f8de438eff01a5e03f36da0833ac2","193","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v3_compiled.csv"
"29a78d3c2e639f13b438df4a8e6766ec736c426ee8800d4471d76071693ac961","192","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v4_compiled.csv"
"827910f16bb14b589a07a26fa7d63032892ab8dd898aea4f157d92c1d4dcee68","189","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v5_compiled.csv"
"fbfe2934e54de89cfbf39f9154ed56caa1d89f5bcd97742179c455979ee497dc","192","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v5_compiled_1.csv"
"58a9d0f48d356ac332765b53f9abd58e2f9e291fea7acd93d310bf30ffaf716f","192","results/metrics/statistics/dart_statistics_raafatabualazm_decompiler-v6_compiled.csv"
"5aa5a715178dd3e67afadc4f17dee31642cd6b06d436141f5374b5424fa9e474","98","results/metrics/statistics/dart_statistics-decompiler-v1-test.csv"
"c648f7be8a49403e632ae891d99ed6766c65d41d970ee5b7d7b607ee9361be64","114","results/metrics/statistics/dart_statistics-decompiler-v2-test.csv"
"51421847aae550bcd3ff7242acc2baad63556aabdf13922c42e271be42023a8e","101","results/metrics/statistics/dart_statistics-DeepSeek-R1-0528-Qwen3-8B-test.csv"
"d6ea8a9eaef9c5c4564650dd46262d3eb00a28efb04511ae40f768b56a95501e","99","results/metrics/statistics/dart_statistics-Qwen3-4B-Instruct-2507.csv"
"2758d35f5b9e280314cca15ff1e62a1e4d3a631e0a4f56ef6436f3ebdd896639","84","results/metrics/statistics/dart_statistics-Qwen3-4B-Thinking-2507.csv"
"cf4c209a3bbfdf75814bf734125de8bc539c898d48865d0c8eb795c4c261fed8","116","results/metrics/statistics/dart_statistics-Qwen3-4B-Thinking-2507-test.csv"
"ae0482660020364252818f269a8b26c4653279e7365faed31f005e891bfde379","675163","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g0_null_compile_predictions.json"
"099577921f5c6d7b3d1019af18423e8a438e52fe907ab29cce0de996d6903806","2020242","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g0_null_pass_predictions.json"
"84b7884bd4c68af7b35fd7b1b2bdedcac9f520ad1f1fa5f7fb15d75e3085a225","726373","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g1_textonly_compile_predictions.json"
"707edec0c6d8633380ac4a243aa7bf00e7d5bf2cc724856b00cdd4839e85f5ac","2055573","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g1_textonly_pass_predictions.json"
"4d4e5dd04afe325333a98ee7c744d21e3dccd6a5c9b062d0687ada8569664168","593329","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2_graphtext_compile_predictions.json"
"6e6e703795f6c6746abacf85e41c475c00d74b459bfb282ebdd5bbc53459151c","1798602","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2_graphtext_pass_predictions.json"
"fee08736a7c7bbda16aef3ddb31d95bd4ae9cba35ea681480f3bca5051f00a86","554704","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2c_cfgonly_compile_predictions.json"
"495418ad07c1ea79e8bf1094653587cad59a329b213f8f4f2abefcce3f749060","1672326","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2c_cfgonly_pass_predictions.json"
"881bd9d71a731cd992bcb923e2448dc605111a0889c4c8d09cb32bda9e614b09","741364","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_pk10_g32_grpo_grpo_compile_predictions.json"
"1fa24fd1452900bef7f499d6b9b31db0a7323b126e019ec5b74ce2ea44553f6a","2160140","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_pk10_g32_grpo_grpo_pass_predictions.json"
"ef29e53afbaff9b63b5f8322b79b45e7b59d146ca8bf37bac144b0ce2fe7448b","989129","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_compile_predictions.json"
"478af7c10849068c510bdbe9f493b30072b4b55ae0c9d84775e94ab49aa4781f","2629521","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_pass_predictions.json"
"b5f73c8217c76398b68c7a5c1a5c71a4e83ac64a71ddb70ba5d75211b656e497","747223","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_rs_sft_ref_compile_predictions.json"
"490ce4a9e43d10377b159e8c3d1e97bdcbb2525310eb010c610d4d79769ab5f3","2244840","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_rs_sft_ref_pass_predictions.json"
"508b1f1adf5df7ed79d75d7141b730472467838590716ce045cf3b885633a72b","470252","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_graphonly_compile_predictions.json"
"ed78a5f54af9025c199333fd6964794e78b20dadd5ea45a827cbdafb57d2cfba","1610069","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_graphonly_pass_predictions.json"
"de0d6158c928a99174636934f20a55c5463361daae8c623228c016a5a0691341","399204","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128_compile_predictions.json"
"0da95e57ba7c20c92481fcd391731785428bb938daf5a1f5fae04b9aa94406b1","881233","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128_pass_predictions.json"
"4b33b460d1850c3f9c47ab1a1339b72e489de5081329bf017661e9fc4d8cd52f","516446","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128r_compile_predictions.json"
"b1e14e1071ae22eb823a201f85183fe43826cff31f4897050caeb0a6efb03cd1","1679143","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128r_pass_predictions.json"
"434190188e841779c8de17dc3008b0a354a1216c7cac369da745daa0847923b7","530951","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_allarms_compile_predictions.json"
"1b9703ce452baaf0f9d2f899b0c72e6db4daeec26245eb169c7f2d8ebc32e462","1575171","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_allarms_pass_predictions.json"
"2ba157e31f26cc62a933dab8bf62a1efeb485035f890003854cd67193f4a11df","1087392","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_compile_predictions.json"
"711eb504668a607c22f00a1c66f2145136279402cf0f468be9a2195581463d3b","3062820","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_pass_predictions.json"
"b1e368c7b527baf10f26d968caa820abbeb6f4ee6e4ad502be0e3d33f74f8980","1139768","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_compile_predictions.json"
"5922a89cf19d22b7558a14d3057feeb91707f366c89af2fc16dc056b6871b9ba","3109381","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_pass_predictions.json"
"8efc3d3ad9cfca21a7e1a0ba5ee2c846add4a5877a1a3f3d40248be0ad12c4e8","484411","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_simko_eval_grpo_compile_predictions.json"
"7d8f95bea9090ecd0241d62a43d48e5f66cbd933ead4516fc716fb9eb7fe07b7","1525299","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_simko_eval_grpo_pass_predictions.json"
"65a217db9f45de03006e10b73e7dd2522081fa4ddb05e29951504b654dc3baa5","854478","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_compile_predictions.json"
"1e01a03c5abad79dd650ce86c766efd20ad68e9600ca555c112a96da53bf1b11","1872889","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_pass_predictions.json"
"7e98f2c7606d2d40721104e1253c8f11a8ea1d8aabfb41075bfee4fa0a27188b","646520","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style1036_sft_compile_predictions.json"
"a1a7f3b57b7cb36a3ed8bb5fc84255d58c68be51d9327e4324b0f5241b2fea0a","1851510","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style1036_sft_pass_predictions.json"
"c8bcd3eedd067408403715487d439d842a5d19fd3b3bdfd3fb831cd426dc0932","725637","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_ref_base_compile_predictions.json"
"606782ebb69909ec92ab8a3623d70577348fab070f435c03cc975ad8857be7ea","2404286","results/specialized_predictions/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_ref_base_pass_predictions.json"
"e1e6ae86896c09a156723a98bbb6741d3f4f9418776018f8c9c4d8cf70c69437","809","results/sweep_summaries/h100_new_runs_summary.csv"
"2c352c6987840a24cb5748e2a7b437dbd1b00f8992a5c64337c3f7aa27ca31a7","1805","results/sweep_summaries/h100_new_runs_summary.json"
"4ea26cebc70288085bf74a67ae4bf06b253cf163dc77df6e8ee91963c929c718","5315","results/sweep_summaries/h100_new_runs_union_analysis.json"
"e2d6ecbda0baa7f56b60be52a0ad3e46741d8ed79529e520fd597a5d10e70146","776","results/sweep_summaries/h100_new_runs_union_analysis_per_run.csv"
"3305b5ee56b8234c180fe15b510370b66fe707f97b8fe423f30aeec0bb40822e","1690","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g0_null.json"
"5197e66b2884d0005024742d779df13b1fa0d0e05db970606be7ccf8072fadcd","9339","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g0_null_compile_stats.csv"
"787b9b41020fbcd03ddb714336a4b3cf608768301acdc46fb9dffd451c1f8b53","20773","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g0_null_pass_stats.csv"
"ceea433bc218567b55a21fef47a798f9c99f45f1bd426c1726c48a8dc80db86c","1710","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g1_textonly.json"
"49e445ba015af83c43c942dd13d162b0c03697107916c878b3cd66a4b81d5374","9330","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g1_textonly_compile_stats.csv"
"7c8f96825efec4224f922d046d0549176143daee814613089d9fe899aa67485a","20752","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g1_textonly_pass_stats.csv"
"a84b6f5f7951e95e9e9feeb031c2a83b716f50e8e3df325b02a4212441dfadf7","1711","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2_graphtext.json"
"232d2d28a41f8616992bc61e3cc8dfac41f30086ddf719aac378c3252962e8db","9388","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2_graphtext_compile_stats.csv"
"87bf86790a156f434538e095dac17f766562bca59e478a65b1e76decf64c6813","20847","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2_graphtext_pass_stats.csv"
"ddb3f156aacd694ff3ebc614bbf3862729569678db9e8a110cc9d3d7d751a280","1708","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2c_cfgonly.json"
"b4a23ab5f9b11ec1dac51daeb64e4b7f8c77675deec3ab9042a7f7f081c67040","9367","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2c_cfgonly_compile_stats.csv"
"c3ab07f0a77fb367e2f41f4eda0826b454777bef3834fc4421d136f9eff2eace","20798","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g2c_cfgonly_pass_stats.csv"
"b45f31492ccea24cf7bc942f131820d67d52800b1580d13da274a3aa84e9b31d","1768","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_pk10_g32_grpo_grpo.json"
"434698d87753c40bb875198aa73d1e9fb11f8b8d85aad1b6e92823f013907cc7","9367","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_pk10_g32_grpo_grpo_compile_stats.csv"
"bdcc83beb4531e2458f11c606ce4ff3618773e7aa2e9a03e2a8d1ef2c7b4792d","20786","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_pk10_g32_grpo_grpo_pass_stats.csv"
"bf6bdcb30355b8fd01e72888bd11f6e774c67073afbeb58dcd5ac9b18ed704e1","166","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_codebleu.json"
"cfd3eca070828ea8cd37b4ed0ba0a99458c7ec8e608dd98dd47c12e5097beb36","151","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_codebleu_compiled_only.json"
"ed17e50668372d0bdc9cc42ff09edeca9c32f820609416621e8b8c517432c1ec","120","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_compile_at_k.json"
"1c2ed52c0569bf11fe11bcc32e2495209f9eb595df8a39d549892c4c38bc19a4","5668","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_compile_at_k.log"
"414a3eecd00cd2fd18d209d1e3285dd3f1e73a33a57d372fbc743b167c288f07","155","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_pass_at_k.json"
"4944b8f565fd62eda3ea590abb5773c934e29a76300876739751041dcce1c22c","6192","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_pass_at_k.log"
"21fe31124f007a1ac644a7ff4aa732e75d3caf035baf114585975d7fa6967b9e","20708","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_repair_ultralite_pass_stats.csv"
"242be50cc9aa97afd86cbf90f0cbbff8acf9ef9eb26fad1a9cea3b0f6eabf86e","1744","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_rs_sft_ref.json"
"0c7c7be22d500e044b67470e22c401810928e5a663d4266e60a5946c75494460","9349","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_rs_sft_ref_compile_stats.csv"
"dfa025838c5178cf04e51bb57c01534876b2bf2b133c3fed432fe1632824693a","20755","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_binary_rs_sft_ref_pass_stats.csv"
"e538539a47fb790238a9ae333723653ec04b132b88074d899a56dc1abbf70cf3","1711","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_graphonly.json"
"ad6bbc2450a5a93271a5dad3828472498c774a199882d5e927ba09597fec7069","9377","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_graphonly_compile_stats.csv"
"868a21c3d7eb6c999a70457e5cfc89ddfebdde31b5a84709e727b65d819f1475","20759","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_graphonly_pass_stats.csv"
"c550f0e38e7723f778d15c43a0c22208cd45953a55d7c4cf9807854a74a38c54","1630","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128.json"
"7419bb80e3464286f7e29094e36aeb7007fab6299171456dfc92968808ef89bf","9369","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128_compile_stats.csv"
"c5632c3c16a2fc4f5c995d810ebd520072c000d7c3d0c3f6cda2d3031f8bcff8","20797","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128_pass_stats.csv"
"2a3492945249ca5b20daf99516c549361b3fcb4b0cb925c51893b0addf2e0684","1693","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128r.json"
"3977ad0153a8f7c29d7f9a873bc27f4e2eea80551903728a37e0d777b349bc5e","9366","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128r_compile_stats.csv"
"df618497edd59f176c86d798eacf5e41b3bf34487a19808523889e51b8e8e4c9","20719","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_p128r_pass_stats.csv"
"a6bfeba49790d3211a1247ee5d3eeac3b3c9353a0d7821f3b90b59a0558b0885","1734","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_allarms.json"
"f7ceadfec819a4d3d32b5d10469bf55c11f5817ed0b81bbabf58e2497bdb1822","9357","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_allarms_compile_stats.csv"
"d380c354ead404101176628777a126c1283acc92e37f4aeb335e5a32063586ea","20823","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_allarms_pass_stats.csv"
"70c659c06079776c12ba3a8c8402f78501f3e898acc5281b5930ad93d6f397ad","166","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_codebleu.json"
"4b9779a230135d43c444c416b6c3a285a9e444af8c2fc3d84ea6cfba08ab8586","164","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_codebleu_compiled_only.json"
"137d4f1edc1a32429c54206296a82d157c19b39a40e93bfeedc8569d08f2b25f","119","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_compile_at_k.json"
"dc47b2a707d099bad3f899fd3d9e7d7b727e46a78c094d1897677c7b11c23974","5667","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_compile_at_k.log"
"3e95ca4968ef53ee8fdd5768e6fea26ab7c7e797df6da18d0a00b533ef429f8c","157","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_pass_at_k.json"
"4de7fa727f6299a09f225b17bd585b78abbbbbb9fe520c9b4b0e6286bc6a032f","6194","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_pass_at_k.log"
"76955aaab88c89699bc3db2cafbb1e29819501c0f4a7302b94dbb349a429f764","20670","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_lite_pass_stats.csv"
"1cf4c69c502f704d579615644f9233639be51cda69e842fd465ef1b5a0561d32","166","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_codebleu.json"
"808cddf46d11aa96c824e3c65ebbf77334c35b85efad8228afbef6aa5b69f53d","164","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_codebleu_compiled_only.json"
"f6ccda700eebeb8a40824d78d83a27ba9682c3e65b348625732e96023f5d6b6f","120","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_compile_at_k.json"
"e325f0f4b038961722a52eecfd9be9dc1d5fb5242c9337f26be2360a84532f42","5668","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_compile_at_k.log"
"7860ef38b6f42b7a00b7f97bfbdab89acdca42b573f2b36c24134b52acbad4ce","156","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_pass_at_k.json"
